,ID,Set
4853,8936,train
4854,21361,train
4855,10220,train
4856,10239,train
4857,3647,train
4858,1758,train
4859,20940,train
4860,15233,train
4861,6253,train
4862,554,train
4863,7185,train
4864,20838,train
4865,238,train
4866,4617,train
4867,19310,train
4868,19440,train
4869,11990,train
4870,15343,train
4871,18922,train
4872,7578,train
4873,1426,train
4874,1690,train
4875,7704,train
4876,4573,train
4877,12645,train
4878,17843,train
4879,11839,train
4880,12139,train
4881,16018,train
4882,7281,train
4883,900,train
4884,6794,train
4885,1105,train
4886,18513,train
4887,3436,train
4888,12165,train
4889,992,train
4890,8934,train
4891,3042,train
4892,16193,train
4893,10392,train
4894,1402,train
4895,9522,train
4896,6838,train
4897,6625,train
4898,21202,train
4899,18380,train
4900,559,train
4901,4105,train
4902,15156,train
4903,13413,train
4904,15654,train
4905,10286,train
4906,13205,train
4907,7459,train
4908,15203,train
4909,12878,train
4910,12893,train
4911,21287,train
4912,12660,train
4913,1136,train
4914,10428,train
4915,4437,train
4916,6297,train
4917,725,train
4918,9490,train
4919,789,train
4920,1255,train
4921,19518,train
4922,10271,train
4923,20721,train
4924,18749,train
4925,155,train
4926,6356,train
4927,1734,train
4928,883,train
4929,9722,train
4930,131,train
4931,9921,train
4932,19009,train
4933,4267,train
4934,15318,train
4935,6353,train
4936,10491,train
4937,3760,train
4938,7374,train
4939,9970,train
4940,14925,train
4941,20911,train
4942,15144,train
4943,9056,train
4944,15264,train
4945,16537,train
4946,1431,train
4947,19369,train
4948,9002,train
4949,6318,train
4950,9152,train
4951,17873,train
4952,8920,train
4953,612,train
4954,21319,train
4955,6713,train
4956,1577,train
4957,7516,train
4958,17898,train
4959,6114,train
4960,1284,train
4961,21079,train
4962,6428,train
4963,6130,train
4964,1534,train
4965,6769,train
4966,1134,train
4967,16591,train
4968,4426,train
4969,21248,train
4970,15269,train
4971,15612,train
4972,13362,train
4973,21045,train
4974,842,train
4975,4326,train
4976,3377,train
4977,17978,train
4978,3805,train
4979,9885,train
4980,19306,train
4981,9986,train
4982,7567,train
4983,18817,train
4984,12134,train
4985,9909,train
4986,11843,train
4987,3453,train
4988,517,train
4989,13258,train
4990,6089,train
4991,3104,train
4992,10590,train
4993,19494,train
4994,19444,train
4995,9816,train
4996,12006,train
4997,9118,train
4998,346,train
4999,16012,train
5000,15783,train
5001,18290,train
5002,6409,train
5003,21295,train
5004,1432,train
5005,12361,train
5006,18831,train
5007,11896,train
5008,8998,train
5009,19287,train
5010,12146,train
5011,9555,train
5012,10518,train
5013,19228,train
5014,15291,train
5015,9656,train
5016,8876,train
5017,18107,train
5018,18350,train
5019,17993,train
5020,3813,train
5021,6700,train
5022,15098,train
5023,21255,train
5024,4663,train
5025,786,train
5026,8868,train
5027,13047,train
5028,8979,train
5029,15027,train
5030,6645,train
5031,1382,train
5032,6674,train
5033,18369,train
5034,12078,train
5035,16449,train
5036,12879,train
5037,1657,train
5038,538,train
5039,6278,train
5040,4493,train
5041,18911,train
5042,991,train
5043,19166,train
5044,16008,train
5045,7558,train
5046,16320,train
5047,9478,train
5048,12383,train
5049,13072,train
5050,9231,train
5051,6212,train
5052,4460,train
5053,10200,train
5054,152,train
5055,19061,train
5056,18958,train
5057,15529,train
5058,4342,train
5059,9729,train
5060,12513,train
5061,6281,train
5062,13589,train
5063,4178,train
5064,6168,train
5065,6765,train
5066,15813,train
5067,16442,train
5068,21059,train
5069,6190,train
5070,15140,train
5071,15917,train
5072,665,train
5073,378,train
5074,598,train
5075,1115,train
5076,6143,train
5077,13230,train
5078,3166,train
5079,15260,train
5080,14897,train
5081,12532,train
5082,575,train
5083,15050,train
5084,21186,train
5085,519,train
5086,18219,train
5087,8875,train
5088,12486,train
5089,9041,train
5090,13452,train
5091,16448,train
5092,3034,train
5093,15834,train
5094,12121,train
5095,16047,train
5096,4250,train
5097,19124,train
5098,10244,train
5099,7398,train
5100,3325,train
5101,9957,train
5102,3172,train
5103,9971,train
5104,8918,train
5105,682,train
5106,9418,train
5107,6877,train
5108,18906,train
5109,14840,train
5110,7508,train
5111,19135,train
5112,1773,train
5113,1290,train
5114,9138,train
5115,21442,train
5116,10367,train
5117,13348,train
5118,15224,train
5119,7187,train
5120,19339,train
5121,4061,train
5122,9834,train
5123,11939,train
5124,21291,train
5125,13547,train
5126,12665,train
5127,10318,train
5128,6799,train
5129,16433,train
5130,13136,train
5131,1579,train
5132,19000,train
5133,3877,train
5134,10211,train
5135,21005,train
5136,19368,train
5137,6681,train
5138,15355,train
5139,9577,train
5140,9988,train
5141,7469,train
5142,9923,train
5143,664,train
5144,21138,train
5145,704,train
5146,1451,train
5147,6399,train
5148,12059,train
5149,3296,train
5150,3136,train
5151,13223,train
5152,499,train
5153,13432,train
5154,4600,train
5155,6534,train
5156,3565,train
5157,21601,train
5158,12723,train
5159,6260,train
5160,623,train
5161,3899,train
5162,15454,train
5163,21440,train
5164,9144,train
5165,17861,train
5166,21628,train
5167,13187,train
5168,19438,train
5169,6155,train
5170,6248,train
5171,7324,train
5172,19556,train
5173,1248,train
5174,1069,train
5175,18205,train
5176,6937,train
5177,1389,train
5178,9993,train
5179,6172,train
5180,4212,train
5181,18717,train
5182,19315,train
5183,15358,train
5184,4243,train
5185,6983,train
5186,340,train
5187,18730,train
5188,12107,train
5189,20992,train
5190,21145,train
5191,11864,train
5192,3283,train
5193,18223,train
5194,9886,train
5195,10626,train
5196,10527,train
5197,10001,train
5198,677,train
5199,1081,train
5200,15012,train
5201,6047,train
5202,18170,train
5203,1475,train
5204,7560,train
5205,21495,train
5206,6778,train
5207,8969,train
5208,10601,train
5209,16217,train
5210,18942,train
5211,6057,train
5212,18654,train
5213,6763,train
5214,8904,train
5215,13496,train
5216,20863,train
5217,1364,train
5218,6942,train
5219,20898,train
5220,9927,train
5221,91,train
5222,4480,train
5223,7532,train
5224,12998,train
5225,9794,train
5226,15517,train
5227,21595,train
5228,10452,train
5229,12527,train
5230,9941,train
5231,525,train
5232,15973,train
5233,21530,train
5234,16551,train
5235,19429,train
5236,4566,train
5237,12034,train
5238,14836,train
5239,17892,train
5240,3097,train
5241,4318,train
5242,21604,train
5243,18142,train
5244,3515,train
5245,9061,train
5246,6825,train
5247,3973,train
5248,3157,train
5249,15315,train
5250,200,train
5251,7236,train
5252,1726,train
5253,1072,train
5254,13109,train
5255,10098,train
5256,6575,train
5257,9373,train
5258,723,train
5259,12521,train
5260,19301,train
5261,99,train
5262,18053,train
5263,19112,train
5264,747,train
5265,13305,train
5266,18545,train
5267,10387,train
5268,526,train
5269,1370,train
5270,12293,train
5271,16548,train
5272,4645,train
5273,4420,train
5274,12172,train
5275,1197,train
5276,1630,train
5277,1522,train
5278,3932,train
5279,684,train
5280,4232,train
5281,6147,train
5282,223,train
5283,1540,train
5284,1573,train
5285,12385,train
5286,3312,train
5287,3495,train
5288,453,train
5289,15689,train
5290,8957,train
5291,3110,train
5292,4559,train
5293,9591,train
5294,12743,train
5295,12515,train
5296,570,train
5297,9303,train
5298,8974,train
5299,15359,train
5300,18582,train
5301,18829,train
5302,7143,train
5303,6373,train
5304,13501,train
5305,4461,train
5306,1334,train
5307,16110,train
5308,15187,train
5309,4723,train
5310,16072,train
5311,1178,train
5312,19054,train
5313,6820,train
5314,978,train
5315,3151,train
5316,738,train
5317,4668,train
5318,7189,train
5319,3966,train
5320,10189,train
5321,1714,train
5322,7299,train
5323,513,train
5324,4260,train
5325,21075,train
5326,3673,train
5327,19223,train
5328,2998,train
5329,1651,train
5330,4481,train
5331,10004,train
5332,18612,train
5333,20895,train
5334,17952,train
5335,9435,train
5336,4110,train
5337,21344,train
5338,4742,train
5339,4282,train
5340,1146,train
5341,19561,train
5342,10510,train
5343,7484,train
5344,20797,train
5345,15167,train
5346,3525,train
5347,10005,train
5348,6025,train
5349,9685,train
5350,21097,train
5351,9622,train
5352,6110,train
5353,13103,train
5354,9344,train
5355,21477,train
5356,18326,train
5357,6884,train
5358,18803,train
5359,6833,train
5360,19290,train
5361,7653,train
5362,3019,train
5363,9690,train
5364,9578,train
5365,493,train
5366,10445,train
5367,12948,train
5368,1455,train
5369,21544,train
5370,9259,train
5371,12779,train
5372,4669,train
5373,3281,train
5374,1369,train
5375,1123,train
5376,19175,train
5377,18660,train
5378,18499,train
5379,15855,train
5380,21223,train
5381,12086,train
5382,19170,train
5383,13365,train
5384,811,train
5385,12284,train
5386,15058,train
5387,21240,train
5388,6438,train
5389,3975,train
5390,18964,train
5391,12236,train
5392,15405,train
5393,12040,train
5394,419,train
5395,1439,train
5396,15178,train
5397,14973,train
5398,1383,train
5399,16301,train
5400,15467,train
5401,10500,train
5402,15185,train
5403,9127,train
5404,18995,train
5405,15812,train
5406,7698,train
5407,3861,train
5408,4291,train
5409,16362,train
5410,15945,train
5411,15769,train
5412,11875,train
5413,359,train
5414,10529,train
5415,9427,train
5416,9597,train
5417,829,train
5418,12213,train
5419,7171,train
5420,15560,train
5421,357,train
5422,14972,train
5423,10446,train
5424,6685,train
5425,20949,train
5426,6813,train
5427,10041,train
5428,16390,train
5429,12922,train
5430,7146,train
5431,15413,train
5432,10087,train
5433,21004,train
5434,21471,train
5435,754,train
5436,18725,train
5437,412,train
5438,9333,train
5439,1742,train
5440,4094,train
5441,21290,train
5442,731,train
5443,857,train
5444,3519,train
5445,18435,train
5446,7676,train
5447,7024,train
5448,12635,train
5449,9604,train
5450,9654,train
5451,3520,train
5452,13529,train
5453,8992,train
5454,16585,train
5455,3485,train
5456,19253,train
5457,12468,train
5458,6689,train
5459,18675,train
5460,9153,train
5461,15104,train
5462,1091,train
5463,730,train
5464,10595,train
5465,9031,train
5466,6106,train
5467,13049,train
5468,9003,train
5469,1401,train
5470,10457,train
5471,459,train
5472,173,train
5473,3635,train
5474,1535,train
5475,19300,train
5476,12411,train
5477,7165,train
5478,3251,train
5479,16502,train
5480,1511,train
5481,15031,train
5482,15145,train
5483,5986,train
5484,16397,train
5485,3597,train
5486,4533,train
5487,810,train
5488,6267,train
5489,8902,train
5490,18970,train
5491,13608,train
5492,1591,train
5493,12999,train
5494,3352,train
5495,19415,train
5496,17858,train
5497,6070,train
5498,1217,train
5499,18191,train
5500,6056,train
5501,9334,train
5502,12934,train
5503,1612,train
5504,7003,train
5505,523,train
5506,6410,train
5507,10397,train
5508,15161,train
5509,9969,train
5510,10319,train
5511,6618,train
5512,6585,train
5513,934,train
5514,1176,train
5515,9019,train
5516,1232,train
5517,6999,train
5518,18651,train
5519,15600,train
5520,12120,train
5521,16376,train
5522,6768,train
5523,6240,train
5524,18073,train
5525,211,train
5526,1325,train
5527,9375,train
5528,1152,train
5529,15180,train
5530,19458,train
5531,12571,train
5532,20928,train
5533,10144,train
5534,9312,train
5535,63,train
5536,4445,train
5537,12349,train
5538,13070,train
5539,6012,train
5540,13244,train
5541,11907,train
5542,365,train
5543,16343,train
5544,7625,train
5545,4755,train
5546,761,train
5547,902,train
5548,9267,train
5549,3074,train
5550,4202,train
5551,9475,train
5552,18051,train
5553,5982,train
5554,9278,train
5555,21113,train
5556,1017,train
5557,10130,train
5558,6083,train
5559,10162,train
5560,4357,train
5561,21235,train
5562,6010,train
5563,10013,train
5564,14944,train
5565,17989,train
5566,16496,train
5567,6259,train
5568,3088,train
5569,12198,train
5570,7373,train
5571,12227,train
5572,7147,train
5573,18619,train
5574,9573,train
5575,21001,train
5576,1314,train
5577,10092,train
5578,16085,train
5579,4091,train
5580,15606,train
5581,21355,train
5582,15886,train
5583,20902,train
5584,6721,train
5585,20942,train
5586,14949,train
5587,19401,train
5588,15635,train
5589,6451,train
5590,6105,train
5591,394,train
5592,300,train
5593,1668,train
5594,18144,train
5595,1464,train
5596,18968,train
5597,9197,train
5598,15374,train
5599,21452,train
5600,19400,train
5601,15494,train
5602,3338,train
5603,6152,train
5604,12637,train
5605,10613,train
5606,4554,train
5607,12481,train
5608,11935,train
5609,20828,train
5610,4320,train
5611,7170,train
5612,9528,train
5613,17841,train
5614,7507,train
5615,7006,train
5616,8940,train
5617,4560,train
5618,10584,train
5619,12269,train
5620,11828,train
5621,12555,train
5622,6527,train
5623,3206,train
5624,15946,train
5625,12614,train
5626,258,train
5627,18756,train
5628,18961,train
5629,3152,train
5630,10376,train
5631,16525,train
5632,21414,train
5633,10523,train
5634,18917,train
5635,1652,train
5636,3924,train
5637,7504,train
5638,16410,train
5639,9124,train
5640,14966,train
5641,18982,train
5642,19196,train
5643,10274,train
5644,11948,train
5645,6531,train
5646,3894,train
5647,12434,train
5648,15603,train
5649,12181,train
5650,18212,train
5651,1324,train
5652,13416,train
5653,4147,train
5654,1471,train
5655,867,train
5656,1697,train
5657,13003,train
5658,7505,train
5659,3408,train
5660,9902,train
5661,19231,train
5662,18383,train
5663,8881,train
5664,15069,train
5665,3788,train
5666,15610,train
5667,20850,train
5668,4218,train
5669,21555,train
5670,16141,train
5671,159,train
5672,3129,train
5673,15441,train
5674,19257,train
5675,1764,train
5676,599,train
5677,12777,train
5678,7246,train
5679,16415,train
5680,5993,train
5681,15428,train
5682,16019,train
5683,3712,train
5684,1258,train
5685,7456,train
5686,15773,train
5687,21153,train
5688,1776,train
5689,111,train
5690,1084,train
5691,16617,train
5692,16101,train
5693,1562,train
5694,9607,train
5695,18744,train
5696,12342,train
5697,9596,train
5698,7556,train
5699,1544,train
5700,13091,train
5701,4254,train
5702,15064,train
5703,19475,train
5704,21089,train
5705,6030,train
5706,7329,train
5707,204,train
5708,9482,train
5709,13193,train
5710,15307,train
5711,15607,train
5712,19181,train
5713,1259,train
5714,515,train
5715,3693,train
5716,13005,train
5717,21135,train
5718,18037,train
5719,6868,train
5720,11876,train
5721,19254,train
5722,4200,train
5723,1453,train
5724,7331,train
5725,15092,train
5726,12544,train
5727,14841,train
5728,1716,train
5729,13398,train
5730,3636,train
5731,3534,train
5732,14858,train
5733,12072,train
5734,9972,train
5735,15314,train
5736,19409,train
5737,1622,train
5738,10049,train
5739,15462,train
5740,21099,train
5741,21356,train
5742,13152,train
5743,7215,train
5744,18637,train
5745,13262,train
5746,4373,train
5747,10490,train
5748,15596,train
5749,16545,train
5750,1738,train
5751,3919,train
5752,1566,train
5753,12323,train
5754,13236,train
5755,15207,train
5756,10425,train
5757,3203,train
5758,3682,train
5759,10320,train
5760,3876,train
5761,4643,train
5762,18534,train
5763,9773,train
5764,10101,train
5765,968,train
5766,10125,train
5767,13431,train
5768,15782,train
5769,19200,train
5770,18478,train
5771,18060,train
5772,9181,train
5773,9459,train
5774,19080,train
5775,18886,train
5776,275,train
5777,4634,train
5778,7492,train
5779,9856,train
5780,218,train
5781,18598,train
5782,9249,train
5783,9246,train
5784,9618,train
5785,4138,train
5786,8903,train
5787,15304,train
5788,6830,train
5789,1078,train
5790,9495,train
5791,314,train
5792,18694,train
5793,12347,train
5794,19396,train
5795,7693,train
5796,16216,train
5797,19219,train
5798,1264,train
5799,4324,train
5800,7290,train
5801,4479,train
5802,3895,train
5803,13425,train
5804,19076,train
5805,752,train
5806,9,train
5807,18208,train
5808,15406,train
5809,19197,train
5810,4255,train
5811,10020,train
5812,4440,train
5813,15643,train
5814,6042,train
5815,4434,train
5816,15739,train
5817,7346,train
5818,11985,train
5819,15162,train
5820,17900,train
5821,9869,train
5822,12654,train
5823,9863,train
5824,13231,train
5825,8965,train
5826,6949,train
5827,9677,train
5828,6904,train
5829,3746,train
